0.53463,0.17209
0.58291,0.73749
0.9973,0.41547
0.75496,0.66709
0.5361,0.82441
0.81029,0.16673
0.8145,0.026015
0.46416,0.79438
0.82155,0.103
0.73847,0.04234
0.34726,0.60454
0.94039,0.04398
0.33229,0.90097
0.55132,0.2012
0.64748,0.68065
0.11306,0.8544
0.10114,0.0079443
0.98703,0.091885
0.7172,0.75902
0.78421,0.50548
0.39184,0.2159
0.71968,0.14991
0.38113,0.36995
0.38673,0.26008
0.50388,0.48198
0.62737,0.40267
0.9848,0.46928
0.71533,0.00014503
0.15441,0.20596
0.50362,0.11998
0.40292,0.83272
0.87406,0.030696
0.55996,0.76785
0.24233,0.1303
0.92861,0.099264
0.28574,0.002879
0.30018,0.24613
0.33443,0.19788
0.55462,0.88394
0.84005,0.53032
0.88789,0.40489
0.032847,0.29346
0.56882,0.67811
0.98031,0.80236
0.51051,0.20113
0.39754,0.3985
0.078284,0.20232
0.085838,0.77551
0.19527,0.042833
0.71289,0.24972
0.73146,0.63057
0.83167,0.36662
0.89362,0.32462
0.13517,0.3081
0.66091,0.7935
0.77228,0.47367
0.087507,0.042804
0.58101,0.48796
0.14214,0.66291
0.95132,0.042817
0.60936,0.80252
0.12094,0.1829
0.93116,0.79237
0.54947,0.34461
0.76957,0.79526
0.21307,0.88652
0.096552,0.1932
0.72278,0.14875
0.82057,0.85916
0.73294,0.52322
0.24097,0.97253
0.84688,0.22481
0.79719,0.83788
0.88555,0.79291
0.034304,0.0087537
0.2954,0.94668
0.74008,0.75924
0.29082,0.072217
0.89511,0.40533
0.85647,0.4559
0.89377,0.21345
0.14314,0.30043
0.28373,0.76448
0.12847,0.22827
0.16886,0.88122
0.93557,0.68119
0.70717,0.027162
0.62439,0.64004
0.46983,0.88131
0.64705,0.47454
0.36624,0.01677
0.083333,0.70013
0.63048,0.52065
0.83044,0.37716
0.20933,0.87093
0.42014,0.23558
0.32867,0.27224
0.099423,0.40188
0.72422,0.80959
0.13632,0.70076
0.72036,0.31509
0.19033,0.31442
0.08815,0.38663
0.037437,0.051096
0.73902,0.77562
0.61251,0.74684
0.71619,0.58291
0.91573,0.92167
0.038391,0.023484
0.72871,0.41341
0.65627,0.73561
0.14368,0.63447
0.43418,0.69733
0.19104,0.058949
0.19008,0.87789
0.39866,0.65943
0.48291,0.77698
0.77615,0.34131
0.72089,0.40594
0.39857,0.13435
0.56182,0.24267
0.59724,0.19623
0.45,0.75135
0.8398,0.029044
0.13682,0.42951
0.3759,0.12824
0.52595,0.023284
0.32032,0.61125
0.26561,0.30152
0.041483,0.08232
0.38316,0.69599
0.3778,0.97526
0.38285,0.60202
0.93906,0.33041
0.89534,0.37946
0.0049561,0.48543
0.10395,0.64383
0.98678,0.21326
0.1856,0.62002
0.35398,0.38713
0.12977,0.1977
0.062689,0.77195
0.31701,0.281
0.83371,0.93009
0.8538,0.30674
0.20784,0.39696
0.89743,0.27899
0.83717,0.17675
0.96021,0.78388
0.99512,0.37421
0.030045,0.75698
0.89415,0.80089
0.031657,0.60463
0.89987,0.81737
0.47178,0.20106
0.49982,0.18697
0.34742,0.97778
0.93787,0.47763
0.87998,0.86038
0.35167,0.30884
0.6001,0.89993
0.97343,0.012965
0.54147,0.4125
0.79693,0.85732
0.78076,0.99037
0.56038,0.78753
0.17488,0.43715
0.2724,0.60628
0.63997,0.64277
0.26134,0.031562
0.68549,0.61602
0.54526,0.88429
0.14003,0.13797
0.30385,0.079865
0.30846,0.2148
0.4648,0.25392
0.95113,0.87739
0.81383,0.66014
0.66107,0.29591
0.057514,0.22351
0.11647,0.63084
0.68447,0.59495
0.75108,0.065676
0.78518,0.0034118
0.65239,0.10159
0.61919,0.096038
0.62754,0.46661
0.44277,0.68787
0.94372,0.56424
0.66454,0.49601
0.96192,0.84786
0.070571,0.95407
0.19258,0.67571
0.81721,0.70045
0.76769,0.50714
0.24617,0.30575
0.66248,0.16882
0.604,0.95669
0.67105,0.96914
0.18523,0.36343
0.96736,0.33029
0.09957,0.16533
0.38395,0.65489
0.0074957,0.6576
0.17937,0.58391
0.36426,0.12089
0.95328,0.81477
0.97988,0.017946
0.24672,0.28116
0.5691,0.30849
0.55528,0.64797
0.20444,0.85002
0.78524,0.5559
0.5803,0.87319
0.26283,0.50762
0.33746,0.52941
0.61732,0.80957
0.40848,0.73463
0.067346,0.71714
0.77569,0.60275
0.41408,0.14938
0.65241,0.98421
0.060922,0.26258
0.037657,0.58471
0.55739,0.71847
0.8099,0.44908
0.17278,0.17702
0.76721,0.44491
0.36589,0.62084
0.23435,0.29458
0.087691,0.68502
0.87006,0.2247
0.11934,0.20947
0.035454,0.24815
0.47371,0.39414
0.80787,0.66173
0.32056,0.40444
