0.450181,9.825580,6.472601,1.000000
8.561839,8.837475,7.264530,1.000000
0.857043,4.403775,6.403013,2.000000
9.663270,7.215359,8.056217,1.000000
2.990916,6.165098,6.202341,1.000000
4.786955,8.131244,8.316722,1.000000
3.235854,2.590258,3.701983,2.000000
5.976968,5.458076,5.914674,1.000000
3.736648,5.930296,2.420146,1.000000
4.419721,5.515867,2.344100,1.000000
9.196952,1.179924,4.107752,1.000000
0.167764,8.367621,4.926287,1.000000
4.173008,7.118511,3.987074,2.000000
0.711505,5.676065,1.608452,2.000000
1.987863,2.987908,4.563831,2.000000
4.891924,6.165181,2.051853,1.000000
1.767825,6.090401,9.450828,2.000000
0.044762,0.092842,8.716442,2.000000
5.286563,4.350698,1.688546,1.000000
3.006647,8.258184,0.845914,1.000000
8.377847,0.524305,4.894651,1.000000
5.620467,0.962882,5.319644,2.000000
4.013839,1.527621,5.379470,2.000000
9.087365,0.703484,2.270131,1.000000
2.350498,1.103628,0.532331,2.000000
2.682568,4.923246,9.025376,2.000000
0.254929,2.893031,0.407308,2.000000
5.573848,1.431313,2.617978,1.000000
9.792191,8.232693,4.293103,1.000000
4.209018,4.720896,4.613526,1.000000
2.186871,6.274429,3.526037,1.000000
1.277554,7.366717,2.450821,1.000000
6.687183,0.249632,2.703810,2.000000
7.473928,7.690723,6.335751,1.000000
7.900470,6.945185,9.473918,1.000000
6.056857,9.913743,7.079766,1.000000
9.825791,2.052690,7.362787,1.000000
1.040491,8.199511,6.715123,1.000000
5.802230,8.032683,2.941884,1.000000
0.235337,3.466665,7.668287,2.000000
4.814358,0.650036,7.264570,2.000000
5.342809,1.598088,6.205035,2.000000
4.223971,9.568939,6.809241,1.000000
5.410575,4.772248,5.184169,1.000000
0.772916,6.750052,0.565699,2.000000
2.110760,4.335212,2.367012,2.000000
4.952594,5.899525,5.592156,1.000000
5.687482,8.567518,7.873262,1.000000
2.653230,9.884544,7.947347,1.000000
4.182594,3.194169,9.083764,2.000000
9.349514,5.720427,5.916725,1.000000
5.075521,7.284587,2.785802,1.000000
9.716008,3.037360,6.676625,1.000000
8.307914,3.873133,7.861340,1.000000
3.248204,7.966694,3.874212,1.000000
6.648098,9.626086,7.987089,1.000000
2.979480,7.404974,8.842620,1.000000
3.986284,0.062292,0.126941,2.000000
9.151598,9.056045,3.462419,1.000000
1.683805,7.065481,5.713561,1.000000
9.296487,4.127187,5.153179,1.000000
8.292973,5.615328,3.409568,1.000000
6.882372,6.438997,8.434857,1.000000
8.283315,4.353906,6.492567,2.000000
5.265591,0.189449,6.636911,2.000000
3.155047,5.977489,1.974860,1.000000
8.202221,9.694214,3.540247,1.000000
8.881365,3.283982,1.427018,1.000000
7.192047,1.420280,6.121202,1.000000
3.733255,3.518799,6.548436,2.000000
2.673006,3.169814,9.387030,2.000000
9.915362,9.242466,7.687776,1.000000
3.084908,4.471453,5.882251,2.000000
6.561567,4.955538,5.735172,1.000000
9.809127,7.605334,4.147902,1.000000
2.430839,0.454399,5.305167,2.000000
9.634570,3.143840,9.946937,1.000000
5.216621,3.496118,9.556706,1.000000
1.530359,6.749022,7.018132,1.000000
5.828019,0.236921,3.499726,2.000000
6.545840,1.838199,3.381825,2.000000
0.933183,7.801937,4.691487,1.000000
7.556701,4.459855,7.870277,1.000000
0.351723,9.881968,9.127619,1.000000
2.793208,3.748895,1.961283,2.000000
9.663200,3.841081,2.050373,1.000000
0.967240,2.300426,3.654512,2.000000
0.574474,8.383034,9.555684,1.000000
4.493375,8.756939,1.135280,1.000000
8.163755,7.359859,3.973381,1.000000
8.583313,1.165773,0.625091,1.000000
2.139408,4.001279,8.424204,2.000000
6.436250,1.601411,7.413174,1.000000
9.443475,8.935022,2.455365,1.000000
7.282900,8.254547,5.240224,1.000000
0.532818,8.851247,5.224907,1.000000
1.387312,6.578574,0.824699,2.000000
3.107898,9.321724,2.553216,2.000000
3.519321,0.801726,6.118429,2.000000
9.834220,3.119983,1.286056,1.000000
2.137461,2.829784,3.632960,2.000000
4.891921,3.077099,8.248599,2.000000
4.661037,3.750836,8.414507,1.000000
5.126319,0.341749,7.696086,2.000000
1.103371,6.643790,1.255158,2.000000
7.889915,1.564948,8.028496,1.000000
5.021869,7.573271,0.795446,1.000000
8.919826,8.678491,2.635304,1.000000
8.877983,6.997033,2.179511,1.000000
4.049711,3.088123,7.284785,2.000000
0.176064,6.226638,2.410990,2.000000
5.247651,3.978889,6.009615,1.000000
1.008213,7.324723,7.470256,1.000000
1.267557,2.239630,5.074437,2.000000
3.070155,4.159388,1.909143,2.000000
9.161571,8.758348,5.628910,1.000000
8.614073,8.307481,9.204197,1.000000
2.806839,5.568503,9.525464,1.000000
3.180194,1.318206,5.979687,2.000000
9.224900,7.369862,4.721031,1.000000
3.635729,5.181673,3.071921,1.000000
3.351360,1.325061,2.501576,2.000000
8.646397,2.117541,8.593704,1.000000
1.929670,6.011223,7.545646,2.000000
8.261279,5.876024,1.569999,1.000000
7.009462,2.674505,3.992604,1.000000
1.046331,5.743621,6.238964,2.000000
2.464104,2.496210,7.718419,2.000000
7.183353,1.970781,7.483219,1.000000
4.165463,5.222155,4.338186,1.000000
1.079517,4.743221,2.030238,2.000000
7.795185,6.111023,6.267477,1.000000
1.472455,8.572854,5.945901,1.000000
8.049233,6.077053,1.044059,1.000000
8.653832,5.055810,7.170432,1.000000
7.455616,9.545792,1.082820,1.000000
1.227629,0.201413,7.762724,2.000000
6.361396,8.821827,4.449560,1.000000
5.976652,3.621689,6.852259,1.000000
1.841075,9.682694,7.641164,1.000000
8.109421,9.041310,8.249983,1.000000
7.801581,9.558823,7.597878,1.000000
4.462150,1.553307,4.511876,2.000000
5.834590,7.481805,8.758879,1.000000
3.657291,7.155746,9.175761,1.000000
8.072548,5.906861,1.051380,1.000000
9.612596,6.011587,7.154302,1.000000
3.457945,8.133395,2.735138,1.000000
1.240332,6.067804,5.032775,2.000000
6.818720,9.738130,0.456607,1.000000
3.901536,2.103429,2.579297,2.000000
0.821643,6.535406,8.357569,2.000000
1.536884,3.230698,0.544389,2.000000
3.525725,0.447804,9.810800,2.000000
3.934771,4.956652,0.952472,1.000000
1.449114,5.846847,0.298456,2.000000
5.397146,7.643315,1.492908,1.000000
7.892140,8.963922,2.725946,1.000000
7.240133,8.136251,5.332120,1.000000
6.302594,9.816642,6.422208,1.000000
2.942163,1.629517,5.627717,2.000000
8.132633,9.446909,6.033099,1.000000
6.135512,1.349138,7.606311,2.000000
5.674825,3.911335,5.767576,1.000000
9.079035,9.295741,7.703685,1.000000
2.613463,5.969793,8.393829,1.000000
8.246440,7.578693,9.000117,1.000000
0.736946,5.359269,3.097549,2.000000
2.776817,2.314330,2.719184,2.000000
0.036235,0.746277,8.911086,2.000000
2.875227,4.525166,1.280751,2.000000
2.128072,2.021592,9.551375,1.000000
7.166786,0.802727,5.220159,2.000000
4.226974,1.839016,5.945642,2.000000
9.679039,5.177521,8.161042,2.000000
5.944134,1.717633,5.627979,2.000000
9.808205,9.675805,1.884222,1.000000
5.439053,0.824242,6.580767,2.000000
5.348834,3.366130,5.626825,1.000000
1.869664,5.176874,5.936337,2.000000
6.048167,8.500274,6.578938,1.000000
9.092197,7.631601,0.018832,1.000000
3.724768,8.336804,1.460339,1.000000
3.548290,7.527549,3.017562,1.000000
0.714725,1.189709,3.307659,2.000000
6.196789,1.698113,2.403045,2.000000
5.249035,4.211740,4.481879,1.000000
3.426277,0.038369,3.845120,2.000000
9.246987,9.389176,5.047207,1.000000
8.843568,1.931918,7.137636,1.000000
8.321479,6.222203,1.180529,1.000000
7.910295,1.070856,5.131992,1.000000
6.190513,1.761313,8.428008,2.000000
8.537303,4.505300,1.795457,1.000000
9.621656,6.045031,1.341313,1.000000
2.905685,2.907579,0.863703,2.000000
8.164534,5.990971,2.525229,1.000000
9.746149,3.132643,4.410630,1.000000
8.531855,9.224125,7.018066,1.000000
8.395154,5.179904,7.160987,1.000000
9.148123,7.164966,8.867192,1.000000
9.395202,7.552566,1.452433,1.000000
5.301222,4.881986,8.662176,1.000000
6.958799,7.475860,9.337299,1.000000
9.074704,3.490200,4.619111,1.000000
2.440155,1.076857,8.463876,2.000000
6.397199,7.405049,5.461334,1.000000
0.463553,0.276171,0.267124,2.000000
2.266057,0.577897,8.536243,2.000000
4.642024,5.018427,3.896234,1.000000
7.064266,0.497039,3.530693,2.000000
3.292133,8.140890,5.306445,1.000000
8.514821,8.924467,5.059803,1.000000
5.203866,3.705019,2.285612,2.000000
1.500616,0.243608,4.622235,2.000000
8.293088,8.686899,8.006285,1.000000
4.362287,2.066929,6.770628,2.000000
6.016786,3.327946,3.767082,1.000000
5.449004,3.402772,9.037950,1.000000
9.352541,5.510262,6.862920,1.000000
9.598811,3.729978,2.458108,1.000000
2.349155,3.664977,5.102604,2.000000
4.957430,5.431300,3.527985,1.000000
5.420815,1.984995,8.044806,2.000000
7.191460,6.281431,0.480729,1.000000
5.682498,7.220472,2.380961,2.000000
6.271496,8.105935,9.454197,1.000000
8.538826,3.540148,8.840435,1.000000
5.357681,8.928127,9.578873,1.000000
7.830486,1.937561,9.634606,2.000000
6.408367,0.706731,8.558922,2.000000
3.592499,0.997332,8.656143,2.000000
3.005819,2.915618,7.185393,1.000000
0.865808,0.266379,5.000961,2.000000
6.959391,6.981940,9.632652,1.000000
4.483553,8.843960,5.174214,1.000000
2.086759,9.038165,1.318457,1.000000
9.692184,3.147149,9.633532,1.000000
1.986869,1.138730,4.201213,2.000000
2.572470,2.847471,7.042179,2.000000
4.344140,6.902447,7.513081,2.000000
5.031519,4.041637,2.456912,1.000000
4.462301,0.301298,0.381392,2.000000
3.086096,9.769377,3.645209,1.000000
1.670656,9.802925,9.110628,1.000000
8.923377,6.969090,9.705462,1.000000
6.592673,6.121255,9.637779,1.000000
2.953987,7.695544,8.144941,1.000000
6.417609,9.031157,6.534189,1.000000
6.603714,4.596732,8.386461,1.000000
0.303876,4.413923,0.613030,2.000000
7.972319,8.856865,6.427536,1.000000
3.649105,2.558512,3.877964,2.000000
1.880433,3.472876,5.911956,2.000000
7.411958,7.749796,6.013393,1.000000
4.944996,6.167095,0.126784,2.000000
8.182074,0.255770,1.208245,1.000000
3.421508,8.580801,5.096033,1.000000
3.510800,0.169657,0.981301,2.000000
2.527545,2.643069,1.252961,2.000000
3.424872,6.923000,7.066797,1.000000
0.914150,6.554191,2.874330,2.000000
5.466542,1.806663,3.923773,2.000000
6.794737,5.372848,4.301398,1.000000
7.162444,6.452189,4.585427,1.000000
8.852242,8.517858,2.556891,1.000000
9.578022,2.457863,4.313337,1.000000
4.022604,4.739068,1.858438,1.000000
8.865185,0.163599,1.412010,1.000000
9.090572,5.333399,9.387610,2.000000
5.934114,7.953228,9.603907,1.000000
2.676905,5.733979,2.785455,1.000000
1.805058,0.600213,3.272943,2.000000
3.401942,8.882783,0.143282,1.000000
2.317882,3.744469,8.511838,2.000000
3.105345,5.873252,0.934231,1.000000
6.838217,3.355726,2.675560,1.000000
9.841151,4.320324,4.320052,1.000000
2.568181,6.503053,2.357756,1.000000
4.612249,9.236533,6.151332,1.000000
8.300684,1.110963,5.299663,1.000000
1.666055,4.381547,2.759416,2.000000
3.253024,4.655117,8.874834,2.000000
8.826351,2.392014,7.814832,1.000000
8.608916,4.284667,4.668602,1.000000
3.344729,6.912967,2.182420,1.000000
6.105304,4.084466,2.268489,1.000000
0.427568,4.267796,5.494249,2.000000
1.214991,3.165695,9.175848,2.000000
1.216297,7.603544,0.916779,1.000000
3.312483,6.925145,3.578847,1.000000
3.106722,4.393667,6.083368,1.000000
1.198154,4.326309,5.317933,2.000000
4.273565,6.120526,4.677619,1.000000
5.616505,4.827657,7.329691,1.000000
4.163477,4.553280,9.586287,1.000000
4.616191,5.147153,0.115381,1.000000
8.046308,9.095295,7.202690,1.000000
8.228387,2.457647,7.142645,1.000000
8.603406,8.757745,9.865966,1.000000
4.432556,8.791321,1.754381,1.000000
5.312982,0.886524,6.630946,2.000000
3.272735,9.235891,2.373750,1.000000
5.096376,8.962287,2.108933,1.000000
9.029070,7.165654,0.573617,1.000000
9.181035,6.498010,7.362157,1.000000
4.853824,5.144466,3.528746,1.000000
6.377688,3.529290,9.615502,1.000000
7.249559,2.123503,0.852440,1.000000
3.291003,1.811781,8.284478,2.000000
1.020423,9.891999,4.204856,1.000000
3.500479,2.381006,1.959770,2.000000
4.802471,2.920468,1.743497,2.000000
7.817581,7.062840,2.948318,1.000000
